,x,y,dx1966,dy1966,dx1980,dy1980,dx1990,dy1990,dx2000,dy2000,dx2010,dy2010,dx2020,dy2020
14125,129.25,38.85,0.010766965366002523,-0.10258487544960104,0.024151884479010732,-0.11333635833180011,0.04968699278200006,-0.11789110094890276,0.04971133592201227,-0.115572754838702,0.05413331401999244,-0.12016093716029985,0.057255940407998196,-0.12198022308700018
14126,129.3,38.85,0.007560242143000551,-0.1000348761121046,0.020524632833001988,-0.11045884350350121,0.04548528925897699,-0.11511718647140157,0.045575373186977686,-0.11271184064140272,0.049783762848989,-0.11726048542010403,0.0528299748429788,-0.11910496828100037
14127,129.35,38.85,0.004548273446005169,-0.09745090920809929,0.017124330348991634,-0.10757809842569799,0.04153231488501774,-0.11235947120719914,0.041694436974012206,-0.10987190261390367,0.04569587000401043,-0.11438393583420492,0.04866664004401855,-0.11626535654550452
14128,129.4,38.85,0.001724876255991603,-0.09485644848069796,0.013936809966992314,-0.10471274954819876,0.03781116316798716,-0.10957145482689867,0.03804327354498582,-0.10700802245410301,0.041855473268981314,-0.1114849121373993,0.04475083080200193,-0.11340137880320356
14129,129.45,38.85,-0.0009161998639797275,-0.09229064116490093,0.010954264392012192,-0.10185807784419865,0.034310932808011785,-0.10679154339110397,0.03461000912599843,-0.10416927993060199,0.03824236271802306,-0.10861009802500377,0.04106781868901521,-0.11054514420150241
14130,129.5,38.85,-0.003390974007004388,-0.08972999047539787,0.008163913564004588,-0.09902737719300347,0.03102173691499388,-0.10402393024400425,0.03139036308999721,-0.1013746973697991,0.034847129171993174,-0.1057526392972008,0.03759887446901189,-0.10772114725330084
14131,129.55,38.85,-0.005695333011004777,-0.08718165970550018,0.0055620322049776405,-0.09624548010319955,0.027937517511986698,-0.10129135516400112,0.028373719790977248,-0.09860160556910103,0.03165949631599574,-0.1029134895352044,0.03434233682199306,-0.10489146889860024
14132,129.6,38.85,-0.007841362648008499,-0.08464173075610404,0.003130034343001853,-0.09350151782479799,0.025045737285012137,-0.09858401231590364,0.025549354322009776,-0.09586741062179982,0.028671283513006074,-0.10011169793850172,0.031282623069017745,-0.10210264146689951
14133,129.65,38.85,-0.009845472020998614,-0.08213706544160004,0.000868505623003557,-0.09079757074020023,0.02233365965199141,-0.0959162084694043,0.02290303180998876,-0.09317649253830496,0.025874907721004092,-0.0973468231388992,0.02841232527100601,-0.09935125104470188
14134,129.7,38.85,-0.011712144915975387,-0.07966571553509993,-0.0012345566139799757,-0.08813836450290324,0.019794106004013656,-0.09328600949520194,0.02043451245000938,-0.09052770006019983,0.02325249516201211,-0.09463426129030239,0.025721644192003623,-0.0966410012754011
14135,129.75,38.85,-0.013432601623009077,-0.07722227162240358,-0.003197894857009942,-0.0855377159156987,0.017419556110013446,-0.09069795777400458,0.018116733081001257,-0.08793590925510131,0.02079945380299364,-0.09196453906280055,0.02320209911098914,-0.09397994264720211
14136,129.8,38.85,-0.015033476658999234,-0.07482680508130102,-0.0050226481160109415,-0.08298728226990448,0.015189141058982614,-0.08816361758950109,0.015947759288991392,-0.08539338682160036,0.018508001125979945,-0.08934340913780403,0.02084258592398669,-0.09136484981659976
14137,129.85,38.85,-0.01650754464699844,-0.07247413172520112,-0.00670317172898649,-0.08047805622390314,0.013109213955004861,-0.08567189519619944,0.013928958088001764,-0.08289947376029971,0.01636225686399939,-0.08678048254720494,0.01863463178199254,-0.08880584598710328
14138,129.9,38.85,-0.017857925339995973,-0.0701648217268982,-0.008270268732019304,-0.07803352198260427,0.011168601754008023,-0.08323472551790445,0.012043576981000115,-0.08047077173689843,0.014358964720003087,-0.08427291101629919,0.016567767395997635,-0.08630009057440446
14139,129.95,38.85,-0.01910990264499901,-0.06790710079510376,-0.009712436006992675,-0.07564146755949963,0.009356145623002021,-0.08085805337010044,0.010287016640006641,-0.07809670589570317,0.012492720475023589,-0.08182389164710457,0.014643887004012868,-0.08384535598479914
